package_name,Jan 23,Feb 23,Mar 23,Apr 23,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24
node-linkedin-headless-oauth,13.0,9.0,16.0,11.0,6.0,5.0,12.0,14.0,11.0,29.0,10.0,3.0,6.0,1.0
ipmap,11.0,4.0,5.0,4.0,4.0,3.0,8.0,3.0,3.0,6.0,6.0,6.0,4.0,2.0
ngx-autosize,88675.0,90838.0,106467.0,91945.0,104620.0,103340.0,95285.0,100386.0,98619.0,107068.0,95114.0,81093.0,100713.0,89861.0
ipfs-repo-migrations,45946.0,46319.0,40055.0,34385.0,41505.0,37598.0,33319.0,22329.0,23196.0,22387.0,24998.0,20730.0,25161.0,14133.0
ng-custom-modal,34.0,30.0,46.0,52.0,21.0,19.0,32.0,19.0,11.0,66.0,34.0,10.0,32.0,5.0
ui-router-typedoc-themes,84.0,92.0,100.0,93.0,89.0,116.0,122.0,123.0,102.0,111.0,57.0,40.0,63.0,78.0
adonis-apollo,310.0,536.0,464.0,399.0,268.0,286.0,462.0,460.0,370.0,844.0,212.0,420.0,619.0,410.0
atlas-hrtime,18.0,6.0,8.0,12.0,3.0,8.0,14.0,110.0,14.0,41.0,10.0,21.0,21.0,7.0
nilbog,9.0,7.0,6.0,6.0,5.0,4.0,6.0,15.0,6.0,9.0,8.0,8.0,5.0,1.0
emoji-feedback,15.0,6.0,5.0,7.0,2.0,6.0,9.0,28.0,4.0,10.0,6.0,3.0,4.0,9.0
cypress-soft-assertions,38.0,343.0,115.0,45.0,405.0,1011.0,811.0,825.0,956.0,1173.0,957.0,1154.0,1216.0,843.0
vonxq-create-node-package,20.0,17.0,20.0,25.0,13.0,5.0,19.0,4.0,16.0,83.0,51.0,4.0,24.0,3.0
jsonp-pro,38.0,17.0,32.0,37.0,27.0,9.0,21.0,16.0,34.0,33.0,14.0,11.0,11.0,8.0
merkle-trie,34.0,5.0,5.0,8.0,7.0,16.0,12.0,10.0,8.0,11.0,13.0,10.0,3.0,1.0
appsflyer-test-2modes,10.0,8.0,15.0,6.0,3.0,6.0,10.0,3.0,4.0,29.0,4.0,9.0,82.0,33.0
crsa,14.0,16.0,11.0,17.0,4.0,7.0,11.0,7.0,5.0,24.0,16.0,4.0,7.0,3.0
site-status,11.0,19.0,12.0,13.0,2.0,11.0,13.0,9.0,6.0,17.0,12.0,6.0,6.0,3.0
chenmins-vue-custom-widget-template,18.0,12.0,32.0,33.0,10.0,7.0,27.0,9.0,8.0,82.0,10.0,5.0,9.0,7.0
campbx,45.0,43.0,53.0,31.0,6.0,31.0,23.0,21.0,13.0,137.0,15.0,8.0,13.0,1.0
comp-shot,33.0,16.0,44.0,20.0,19.0,14.0,24.0,22.0,16.0,115.0,8.0,4.0,27.0,2.0
gridmanager-element-skin,78.0,30.0,41.0,55.0,5.0,43.0,54.0,20.0,13.0,62.0,21.0,41.0,33.0,11.0
labcodes-cli,46.0,18.0,57.0,34.0,5.0,14.0,34.0,16.0,2.0,47.0,46.0,4.0,14.0,2.0
ch-validator,38.0,25.0,35.0,31.0,5.0,28.0,19.0,21.0,14.0,160.0,5.0,15.0,33.0,11.0
air-purity,11.0,5.0,7.0,5.0,4.0,5.0,11.0,108.0,3.0,18.0,3.0,3.0,4.0,1.0
opiapi,12.0,6.0,5.0,5.0,5.0,4.0,7.0,2.0,3.0,6.0,7.0,2.0,3.0,2.0
react-dates-accessibility,51.0,13.0,28.0,21.0,22.0,20.0,17.0,11.0,4.0,15.0,10.0,5.0,10.0,47.0
drop-animation,22.0,5.0,18.0,23.0,6.0,8.0,20.0,57.0,83.0,99.0,103.0,27.0,18.0,2.0
dominant-color,6025.0,4054.0,4608.0,4512.0,4087.0,3725.0,2944.0,3001.0,1958.0,2303.0,2501.0,2092.0,2972.0,1948.0
rshelljs,20.0,14.0,21.0,16.0,4.0,9.0,19.0,2.0,8.0,22.0,11.0,11.0,12.0,2.0
bierre,18.0,9.0,16.0,10.0,2.0,6.0,14.0,19.0,10.0,47.0,9.0,4.0,6.0,2.0
strider-artifact-repository,9.0,9.0,7.0,7.0,3.0,5.0,9.0,6.0,9.0,21.0,10.0,2.0,8.0,1.0
react-auto-clean-template,21.0,32.0,36.0,29.0,12.0,31.0,42.0,17.0,25.0,65.0,92.0,61.0,67.0,27.0
smallorange-s3-proxy,18.0,18.0,9.0,12.0,7.0,11.0,18.0,1.0,9.0,22.0,16.0,2.0,7.0,3.0
showdy,7.0,8.0,7.0,8.0,7.0,6.0,9.0,4.0,4.0,10.0,5.0,5.0,4.0,3.0
vuecharts3,135.0,282.0,84.0,78.0,98.0,64.0,88.0,32.0,31.0,88.0,58.0,10.0,34.0,2.0
bitcore-p2p-bcha,10.0,17.0,21.0,11.0,5.0,8.0,14.0,18.0,6.0,41.0,6.0,3.0,9.0,1.0
willcore.admin,11.0,6.0,4.0,6.0,2.0,6.0,8.0,2.0,3.0,14.0,7.0,7.0,5.0,1.0
fid-umd,113.0,48.0,99.0,92.0,75.0,103.0,81.0,153.0,107.0,183.0,75.0,76.0,50.0,21.0
px2rem-ui-exclude,15.0,5.0,5.0,7.0,4.0,8.0,7.0,6.0,3.0,10.0,8.0,3.0,10.0,1.0
sly,29.0,9.0,16.0,16.0,14.0,15.0,25.0,40.0,100.0,117.0,45.0,44.0,54.0,48.0
chartjs-plugin-custom-lines,36.0,62.0,99.0,213.0,260.0,47.0,23.0,64.0,55.0,100.0,19.0,12.0,14.0,13.0
db-cms,18.0,34.0,17.0,18.0,5.0,23.0,21.0,16.0,5.0,36.0,14.0,13.0,18.0,5.0
jsonrpcserver,14.0,13.0,18.0,12.0,7.0,13.0,13.0,12.0,13.0,25.0,10.0,9.0,11.0,4.0
grunt-figlet,15.0,15.0,25.0,11.0,4.0,11.0,10.0,5.0,5.0,23.0,11.0,9.0,11.0,4.0
excel2json_converter,0.0,0.0,184.0,11.0,8.0,4.0,12.0,8.0,1.0,8.0,8.0,5.0,4.0,1.0
posthtml-postcss-treeshaker,16.0,7.0,8.0,9.0,5.0,7.0,5.0,7.0,4.0,13.0,10.0,1.0,5.0,2.0
superclass,7.0,6.0,5.0,4.0,6.0,5.0,6.0,2.0,3.0,8.0,7.0,4.0,10.0,3.0
to-be-or-not-to-be,10.0,8.0,4.0,6.0,3.0,6.0,10.0,9.0,8.0,15.0,5.0,4.0,5.0,1.0
min-react-setup,14.0,4.0,5.0,4.0,5.0,5.0,8.0,6.0,2.0,12.0,9.0,9.0,5.0,1.0
mirai-traceur,25.0,11.0,13.0,10.0,21.0,16.0,13.0,33.0,5.0,14.0,16.0,32.0,19.0,3.0
glsl-deparser,12015.0,16025.0,17104.0,13565.0,18671.0,19815.0,25675.0,52115.0,87315.0,64552.0,13973.0,8887.0,11038.0,11053.0
turkyden-my-package,7.0,12.0,8.0,7.0,5.0,4.0,10.0,2.0,3.0,14.0,8.0,2.0,4.0,1.0
react-crunch-form,10.0,22.0,12.0,9.0,8.0,10.0,12.0,8.0,2.0,23.0,13.0,46.0,10.0,12.0
get-contrast-ratio,6264.0,5470.0,7697.0,6110.0,7187.0,6768.0,5905.0,7892.0,5815.0,6754.0,5203.0,4809.0,5146.0,2939.0
milestonejs,21.0,12.0,24.0,21.0,7.0,20.0,12.0,12.0,2.0,25.0,21.0,4.0,23.0,6.0
node-redis-rate-limiter,0.0,39.0,465.0,117.0,115.0,57.0,110.0,238.0,17.0,75.0,27.0,16.0,27.0,9.0
multiplayer-pong,15.0,9.0,8.0,6.0,7.0,10.0,8.0,30.0,10.0,21.0,15.0,9.0,9.0,3.0
jwt-passport,730.0,893.0,961.0,891.0,1183.0,975.0,798.0,706.0,958.0,646.0,749.0,622.0,975.0,809.0
eslint-config-morsedigital-jest,23.0,14.0,25.0,15.0,23.0,9.0,18.0,15.0,6.0,28.0,22.0,4.0,8.0,2.0
project-dirs,25.0,7.0,12.0,12.0,7.0,17.0,14.0,13.0,8.0,15.0,10.0,4.0,6.0,1.0
vue-valittle,45.0,35.0,23.0,59.0,24.0,27.0,26.0,5.0,424.0,544.0,75.0,27.0,37.0,20.0
strxml,20538.0,18497.0,22033.0,20346.0,19738.0,20597.0,20433.0,24636.0,25601.0,29046.0,24988.0,21921.0,25681.0,20570.0
create-kaios-app,15.0,14.0,10.0,13.0,5.0,11.0,11.0,11.0,5.0,28.0,13.0,10.0,11.0,3.0
react-native-activemq,47.0,30.0,37.0,61.0,6.0,19.0,44.0,21.0,2.0,63.0,40.0,7.0,21.0,3.0
url-parse-as-address,109949.0,99769.0,106795.0,99734.0,95201.0,94125.0,88286.0,94336.0,93265.0,99430.0,113851.0,85197.0,99566.0,91615.0
svelte-twitter-widgets,39.0,54.0,23.0,14.0,45.0,13.0,15.0,44.0,15.0,46.0,34.0,36.0,73.0,61.0
aping-design-default,18.0,10.0,9.0,7.0,8.0,5.0,12.0,113.0,10.0,34.0,6.0,2.0,5.0,2.0
generator-msmean,7.0,5.0,7.0,5.0,7.0,9.0,14.0,6.0,4.0,17.0,6.0,13.0,11.0,2.0
money-clip,4385.0,4310.0,6769.0,6274.0,6538.0,9095.0,7669.0,8830.0,6342.0,6262.0,8135.0,6946.0,9567.0,7295.0
ghost-github,13.0,12.0,6.0,5.0,8.0,6.0,11.0,16.0,12.0,21.0,13.0,10.0,10.0,1.0
insomnia-plugin-response-parse-json,30.0,31.0,33.0,26.0,12.0,17.0,19.0,18.0,10.0,29.0,22.0,15.0,19.0,12.0
startbootstrap-personal,3.0,7.0,78.0,20.0,36.0,24.0,33.0,29.0,22.0,21.0,30.0,18.0,22.0,12.0
manage-wifi,27.0,20.0,21.0,20.0,18.0,23.0,26.0,40.0,28.0,49.0,44.0,19.0,23.0,11.0
geolocate.js,32.0,20.0,35.0,22.0,7.0,9.0,21.0,11.0,2.0,33.0,13.0,13.0,18.0,3.0
warden-couchbase-plugin,13.0,14.0,9.0,11.0,3.0,10.0,14.0,8.0,8.0,22.0,8.0,10.0,10.0,1.0
lapper,24.0,16.0,14.0,16.0,7.0,9.0,16.0,12.0,3.0,21.0,19.0,5.0,7.0,3.0
myfirstpublishedpackaged_by_joe_at_home,6.0,6.0,6.0,6.0,5.0,4.0,7.0,6.0,4.0,9.0,4.0,8.0,2.0,1.0
refinerdb,138.0,123.0,116.0,152.0,86.0,105.0,101.0,69.0,31.0,139.0,98.0,50.0,116.0,37.0
hg-vue-http,17.0,12.0,14.0,14.0,5.0,5.0,16.0,6.0,1.0,13.0,8.0,6.0,5.0,2.0
testproxy,17.0,21.0,17.0,18.0,3.0,11.0,126.0,23.0,38.0,36.0,25.0,11.0,15.0,1.0
escape,423.0,183.0,309.0,337.0,459.0,359.0,262.0,286.0,361.0,218.0,211.0,372.0,317.0,333.0
userbase-js,693.0,593.0,649.0,487.0,500.0,506.0,544.0,298.0,140.0,267.0,257.0,246.0,185.0,111.0
mincemeat-node,16.0,6.0,7.0,4.0,5.0,7.0,10.0,6.0,5.0,10.0,8.0,7.0,3.0,3.0
react-native-alphabet-sectionlist,611.0,608.0,500.0,379.0,361.0,356.0,485.0,434.0,439.0,362.0,297.0,218.0,318.0,287.0
nl-afas-cordova-plugin-securelocalstorage,88.0,66.0,80.0,74.0,31.0,70.0,87.0,66.0,11.0,70.0,39.0,36.0,44.0,2.0
evite-babel-jest,14.0,7.0,9.0,11.0,6.0,6.0,15.0,24.0,8.0,17.0,15.0,6.0,9.0,6.0
media-strike-ui,11.0,13.0,22.0,23.0,5.0,8.0,23.0,8.0,1.0,21.0,15.0,10.0,8.0,2.0
v-primer,12.0,10.0,6.0,8.0,4.0,5.0,8.0,2.0,5.0,9.0,8.0,3.0,4.0,1.0
ta-parteien-ch,10.0,6.0,7.0,7.0,3.0,4.0,9.0,3.0,5.0,14.0,8.0,4.0,5.0,1.0
pixiv2aozora,17.0,15.0,21.0,20.0,5.0,14.0,24.0,13.0,9.0,33.0,25.0,15.0,11.0,1.0
react-gif-search,23.0,11.0,21.0,18.0,2.0,16.0,22.0,17.0,8.0,34.0,13.0,14.0,12.0,0.0
make-cert,401.0,506.0,667.0,765.0,1313.0,1272.0,1153.0,932.0,1586.0,1550.0,1145.0,756.0,1099.0,431.0
fast-email-address-validation,0.0,121.0,14.0,11.0,7.0,3.0,14.0,16.0,9.0,8.0,9.0,3.0,5.0,1.0
simple-dev-server,543.0,578.0,709.0,661.0,647.0,458.0,367.0,343.0,535.0,473.0,499.0,342.0,465.0,304.0
huli-env,17.0,5.0,6.0,8.0,4.0,5.0,13.0,4.0,2.0,16.0,10.0,4.0,7.0,3.0
themoviedb-javascript-library,215.0,250.0,361.0,214.0,347.0,315.0,268.0,226.0,213.0,69.0,210.0,232.0,266.0,63.0
mysql-node-ts,0.0,0.0,395.0,106.0,39.0,13.0,23.0,19.0,9.0,22.0,17.0,6.0,11.0,0.0
pg-copy-streams-binary,159648.0,187759.0,212576.0,158646.0,180777.0,176507.0,156766.0,173630.0,167202.0,146993.0,135272.0,127733.0,146005.0,100397.0
ttq,534.0,439.0,645.0,511.0,433.0,317.0,326.0,410.0,318.0,281.0,200.0,205.0,196.0,122.0
react-input-kitin,10.0,25.0,18.0,19.0,5.0,8.0,19.0,9.0,2.0,23.0,10.0,10.0,10.0,7.0
is-name-taken,325.0,1242.0,485.0,489.0,19869.0,52018.0,63215.0,49046.0,44154.0,52780.0,53516.0,62391.0,80608.0,62668.0
simple-loader-lib,9.0,7.0,7.0,7.0,4.0,8.0,6.0,2.0,3.0,9.0,7.0,2.0,7.0,6.0
atra,56.0,33.0,64.0,30.0,20.0,22.0,45.0,129.0,24.0,224.0,23.0,6.0,20.0,8.0
badak-cli,163.0,167.0,162.0,61.0,12.0,119.0,76.0,84.0,69.0,671.0,66.0,5.0,171.0,7.0
react-flatpickr,369254.0,371222.0,465813.0,435120.0,418544.0,393085.0,394645.0,452213.0,422927.0,464824.0,453437.0,421116.0,488638.0,401309.0
markrun-test,10.0,4.0,5.0,5.0,5.0,5.0,8.0,2.0,3.0,8.0,7.0,11.0,3.0,2.0
webtorrentify-link,16.0,13.0,14.0,20.0,5.0,13.0,15.0,3.0,33.0,26.0,11.0,16.0,8.0,7.0
dwn,9.0,9.0,11.0,10.0,3.0,9.0,9.0,20.0,4.0,19.0,15.0,11.0,13.0,3.0
amalgamatic-ucsflibdbs,42.0,23.0,50.0,21.0,18.0,11.0,34.0,126.0,17.0,148.0,16.0,7.0,33.0,3.0
tani,5.0,6.0,11.0,9.0,4.0,4.0,8.0,3.0,4.0,8.0,8.0,2.0,5.0,3.0
cpthook,17.0,16.0,25.0,19.0,10.0,10.0,18.0,14.0,12.0,64.0,9.0,14.0,8.0,8.0
loopback-with-admin,296.0,256.0,229.0,178.0,226.0,134.0,294.0,176.0,196.0,260.0,302.0,316.0,217.0,65.0
btrz-service-req-res,139.0,86.0,112.0,76.0,77.0,118.0,144.0,86.0,95.0,402.0,85.0,39.0,78.0,33.0
hyper-tcp-relay,9.0,8.0,10.0,6.0,3.0,6.0,13.0,3.0,3.0,10.0,7.0,4.0,5.0,2.0
wxyweb,22.0,11.0,21.0,14.0,3.0,8.0,17.0,2.0,6.0,21.0,14.0,10.0,195.0,121.0
gulg,89.0,61.0,112.0,103.0,56.0,60.0,114.0,81.0,32.0,106.0,95.0,36.0,44.0,24.0
rescuer,75.0,5.0,11.0,7.0,8.0,7.0,13.0,6.0,1.0,10.0,8.0,11.0,8.0,1.0
whatthefox-plugin-aaaaaah,8.0,6.0,4.0,4.0,4.0,6.0,7.0,1.0,2.0,12.0,7.0,1.0,3.0,3.0
intern-a11y,14.0,8.0,15.0,8.0,6.0,6.0,11.0,8.0,4.0,18.0,12.0,8.0,23.0,23.0
sass-lint-format-scss-lint,44.0,40.0,21.0,12.0,7.0,11.0,12.0,10.0,10.0,14.0,12.0,17.0,12.0,15.0
tessellate-request,19.0,15.0,14.0,13.0,6.0,4.0,15.0,3.0,25.0,24.0,8.0,8.0,7.0,2.0
ng112-js,212.0,262.0,623.0,851.0,237.0,454.0,613.0,212.0,109.0,504.0,211.0,206.0,278.0,45.0
react-with-params,24.0,33.0,29.0,13.0,10.0,24.0,21.0,34.0,22.0,38.0,26.0,9.0,7.0,5.0
react-addons-deep-compare,1037.0,1131.0,1299.0,1109.0,1217.0,1162.0,1634.0,1415.0,1386.0,1023.0,879.0,854.0,1049.0,764.0
icebergh-mongo-models,10.0,5.0,8.0,10.0,8.0,7.0,10.0,12.0,8.0,14.0,8.0,11.0,12.0,1.0
egg-wechat-alll,23.0,10.0,14.0,18.0,5.0,8.0,15.0,41.0,8.0,30.0,14.0,4.0,12.0,1.0
insomnia-plugin-cairn-hmac-auth,25.0,6.0,14.0,9.0,8.0,13.0,13.0,8.0,1.0,22.0,14.0,3.0,9.0,4.0
grunt-pubsubhubbub_publish,18.0,9.0,18.0,11.0,10.0,4.0,18.0,10.0,6.0,23.0,7.0,3.0,10.0,5.0
nodepsd,9.0,6.0,5.0,6.0,4.0,4.0,6.0,7.0,2.0,7.0,7.0,5.0,5.0,1.0
renamer-file,4.0,5.0,4.0,5.0,3.0,7.0,6.0,8.0,4.0,19.0,6.0,2.0,4.0,3.0
custom-vercel-builder,12.0,8.0,6.0,5.0,3.0,6.0,7.0,2.0,2.0,7.0,5.0,2.0,4.0,1.0
array-of,11.0,8.0,13.0,8.0,7.0,10.0,14.0,111.0,8.0,49.0,12.0,7.0,8.0,1.0
node-pdjs,6.0,12.0,12.0,9.0,5.0,7.0,10.0,21.0,26.0,21.0,10.0,9.0,5.0,2.0
express-rest-routerss,340.0,72.0,100.0,100.0,291.0,12.0,37.0,38.0,2.0,26.0,29.0,6.0,10.0,1.0
crypto-exchange,106.0,104.0,148.0,78.0,29.0,74.0,100.0,49.0,68.0,213.0,68.0,9.0,34.0,16.0
express-classify-client,16.0,25.0,51.0,51.0,31.0,42.0,39.0,30.0,11.0,38.0,27.0,18.0,18.0,12.0
hsms,13.0,8.0,9.0,11.0,9.0,8.0,14.0,7.0,7.0,15.0,7.0,7.0,7.0,2.0
web-starter-pack,17.0,14.0,17.0,18.0,3.0,8.0,17.0,3.0,10.0,42.0,13.0,26.0,17.0,6.0
mongoose-router,19.0,13.0,9.0,8.0,7.0,4.0,8.0,26.0,11.0,9.0,10.0,14.0,29.0,8.0
webpack-cache-scripts-to-local,13.0,8.0,5.0,7.0,2.0,6.0,8.0,3.0,6.0,22.0,9.0,6.0,7.0,2.0
sprintf-lite,310.0,331.0,318.0,214.0,276.0,172.0,173.0,215.0,236.0,119.0,72.0,38.0,36.0,23.0
angular-uuid,24829.0,22648.0,26364.0,20954.0,27186.0,27486.0,22724.0,23659.0,18023.0,17741.0,17103.0,13949.0,14292.0,10798.0
ssd1306-spi,11.0,5.0,4.0,6.0,3.0,4.0,7.0,12.0,3.0,13.0,6.0,1.0,4.0,3.0
vanb-ui-v2,13.0,9.0,4.0,9.0,7.0,6.0,9.0,1.0,4.0,12.0,9.0,9.0,7.0,4.0
radjs-pointer,6.0,10.0,10.0,8.0,6.0,8.0,24.0,14.0,4.0,22.0,18.0,8.0,12.0,9.0
protractor-testability-plugin,1966.0,1695.0,2287.0,1578.0,1579.0,1821.0,1893.0,1827.0,1378.0,2104.0,1343.0,702.0,915.0,618.0
gearshift,9.0,4.0,6.0,5.0,2.0,7.0,5.0,5.0,4.0,8.0,6.0,2.0,2.0,2.0
ng-search-renderer,23.0,24.0,16.0,14.0,5.0,14.0,14.0,11.0,12.0,29.0,11.0,11.0,14.0,1.0
use-named-state,163.0,207.0,166.0,174.0,156.0,190.0,130.0,155.0,123.0,153.0,128.0,304.0,429.0,177.0
redux-api-call-adapter-json,3241.0,1276.0,1489.0,945.0,1156.0,1041.0,882.0,1121.0,1411.0,1084.0,900.0,1741.0,787.0,981.0
node-red-contrib-lfo,55.0,74.0,189.0,120.0,53.0,160.0,131.0,45.0,29.0,32.0,60.0,76.0,40.0,22.0
any-aspect-ratio-carousel,12.0,8.0,9.0,8.0,7.0,6.0,13.0,112.0,8.0,27.0,5.0,15.0,3.0,3.0
youtube-dl-ui,33.0,23.0,35.0,24.0,20.0,21.0,22.0,3.0,14.0,33.0,28.0,14.0,19.0,2.0
aegis_utils,13.0,6.0,14.0,11.0,3.0,12.0,17.0,24.0,9.0,45.0,6.0,7.0,6.0,1.0
inherit-model,18.0,11.0,10.0,10.0,4.0,7.0,10.0,6.0,4.0,19.0,12.0,1.0,10.0,2.0
csv-paster,45.0,38.0,73.0,85.0,9.0,31.0,50.0,26.0,4.0,62.0,36.0,2.0,29.0,3.0
insicht,181.0,86.0,47.0,74.0,126.0,206.0,159.0,93.0,54.0,111.0,85.0,99.0,117.0,87.0
pcmjs,19.0,35.0,81.0,15.0,18.0,109.0,96.0,63.0,88.0,105.0,68.0,38.0,75.0,42.0
locationar,13.0,4.0,4.0,6.0,5.0,5.0,7.0,2.0,2.0,7.0,5.0,11.0,6.0,3.0
nf-unicode-bidirectional,1262.0,931.0,769.0,977.0,1145.0,1186.0,951.0,944.0,1110.0,821.0,580.0,750.0,1090.0,684.0
country-to-emoji-flag,16.0,30.0,26.0,19.0,18.0,24.0,41.0,61.0,68.0,70.0,12.0,13.0,14.0,7.0
vue-cli-plugin-evwt,2076.0,1971.0,2010.0,1670.0,1510.0,1497.0,1558.0,1415.0,1303.0,1520.0,1441.0,1705.0,1962.0,1119.0
webusb-dmx512-controller,52.0,37.0,33.0,43.0,15.0,24.0,45.0,15.0,34.0,88.0,47.0,7.0,24.0,2.0
rcon-shell,44.0,42.0,29.0,19.0,25.0,27.0,15.0,15.0,2.0,38.0,28.0,4.0,15.0,4.0
tsg-graphql,10.0,7.0,2.0,5.0,2.0,7.0,12.0,10.0,6.0,16.0,32.0,19.0,14.0,3.0
cordova-plugin-jcprinter,22.0,9.0,10.0,11.0,4.0,6.0,10.0,12.0,8.0,36.0,9.0,8.0,4.0,3.0
sheetify-variables,32.0,16.0,13.0,18.0,5.0,6.0,14.0,12.0,8.0,19.0,12.0,3.0,8.0,2.0
Kiwoom-Helper,23.0,20.0,30.0,12.0,15.0,13.0,22.0,16.0,23.0,96.0,4.0,12.0,11.0,8.0
reactabular-search-field,168.0,183.0,229.0,199.0,148.0,116.0,103.0,116.0,89.0,173.0,125.0,107.0,124.0,113.0
yt-search-remake,11.0,12.0,7.0,8.0,4.0,8.0,8.0,2.0,3.0,8.0,5.0,9.0,5.0,1.0
node-md-config,348.0,209.0,303.0,237.0,230.0,154.0,171.0,265.0,243.0,283.0,308.0,258.0,316.0,293.0
flix,37.0,23.0,45.0,34.0,17.0,40.0,36.0,43.0,24.0,53.0,31.0,18.0,52.0,21.0
elfjs-router,17.0,11.0,14.0,8.0,8.0,7.0,12.0,5.0,15.0,24.0,6.0,6.0,7.0,3.0
koa-power-router,25.0,21.0,30.0,13.0,11.0,14.0,16.0,16.0,18.0,30.0,25.0,3.0,9.0,4.0
wax-bot-lib,222.0,163.0,425.0,251.0,158.0,48.0,260.0,3.0,74.0,231.0,150.0,17.0,85.0,7.0
temmejs,37.0,24.0,29.0,35.0,7.0,17.0,36.0,3.0,24.0,55.0,26.0,22.0,17.0,3.0
generator-fountain-eslint,158.0,106.0,153.0,111.0,94.0,128.0,130.0,106.0,135.0,131.0,101.0,130.0,132.0,48.0
z-observable,18.0,18.0,18.0,22.0,3.0,12.0,14.0,2.0,8.0,23.0,14.0,19.0,9.0,1.0
leerraum,9.0,5.0,6.0,6.0,17.0,13.0,19.0,11.0,10.0,9.0,12.0,7.0,7.0,19.0
cool-story-repo,22.0,12.0,21.0,28.0,5.0,13.0,20.0,17.0,18.0,79.0,13.0,5.0,9.0,5.0
angular2-base64-image-input,41.0,36.0,55.0,45.0,48.0,25.0,38.0,125.0,19.0,127.0,50.0,43.0,16.0,38.0
marooka,34.0,24.0,46.0,27.0,9.0,20.0,30.0,14.0,3.0,39.0,18.0,18.0,14.0,3.0
http-auth-connect,1383105.0,1393008.0,1593911.0,1272915.0,1463538.0,1427565.0,1372585.0,1290811.0,1217275.0,1313244.0,1232230.0,1108755.0,1379605.0,998952.0
eslint-plugin-no-unused-code,27.0,23.0,29.0,46.0,3.0,7.0,8.0,25.0,2.0,9.0,10.0,7.0,6.0,2.0
nginxwebnodeplugin,1416.0,1241.0,2008.0,5074.0,2991.0,3505.0,4659.0,2197.0,4652.0,3896.0,2974.0,2426.0,3150.0,1795.0
spliceation-transmutator.typescript,25.0,21.0,34.0,21.0,12.0,81.0,270.0,22.0,26.0,330.0,32.0,7.0,20.0,3.0
arbor-timetravel,14.0,6.0,8.0,8.0,5.0,9.0,20.0,114.0,11.0,25.0,6.0,7.0,13.0,4.0
testnpm_lmn,8.0,29.0,2.0,6.0,231.0,357.0,368.0,359.0,355.0,305.0,5.0,5.0,6.0,4.0
express-json-csv,75.0,101.0,51.0,79.0,9.0,15.0,21.0,6.0,9.0,27.0,26.0,71.0,19.0,2.0
tsong-npool-cli-v2,33.0,21.0,21.0,19.0,2.0,9.0,68.0,356.0,347.0,293.0,14.0,6.0,8.0,1.0
electrodb,11739.0,16417.0,17620.0,13722.0,17596.0,28591.0,56632.0,90679.0,93971.0,150042.0,196749.0,224456.0,319331.0,341172.0
oodestiny,304.0,670.0,475.0,861.0,310.0,139.0,230.0,158.0,98.0,177.0,132.0,7.0,59.0,7.0
reactjs-form-creator,8.0,5.0,4.0,6.0,5.0,10.0,10.0,6.0,5.0,10.0,5.0,4.0,5.0,1.0
mediator-js,23414.0,23904.0,28812.0,20932.0,23895.0,13128.0,13198.0,17462.0,22475.0,23180.0,19761.0,14475.0,21228.0,21630.0
serverless-offline-kms,47.0,72.0,62.0,101.0,177.0,174.0,113.0,82.0,77.0,158.0,118.0,66.0,62.0,30.0
window-shortcuts,15.0,12.0,16.0,21.0,8.0,15.0,19.0,9.0,10.0,24.0,14.0,6.0,11.0,11.0
material-react-tag-input,42.0,16.0,81.0,43.0,12.0,19.0,38.0,19.0,4.0,53.0,22.0,23.0,20.0,5.0
ng2-file-drop-1.1.0,11.0,5.0,4.0,8.0,4.0,5.0,9.0,8.0,9.0,10.0,7.0,5.0,4.0,2.0
zht-client-api,81.0,48.0,102.0,73.0,4.0,44.0,68.0,2.0,30.0,91.0,63.0,5.0,30.0,1.0
anydevproxy,223.0,28.0,47.0,20.0,21.0,28.0,44.0,20.0,12.0,115.0,4.0,13.0,11.0,3.0
french-verbs-list,20.0,11.0,7.0,7.0,4.0,5.0,13.0,10.0,8.0,19.0,8.0,13.0,6.0,4.0
generator-grunt-static-site,34.0,13.0,40.0,35.0,3.0,23.0,16.0,38.0,20.0,54.0,27.0,17.0,20.0,2.0
backbone.module,7.0,9.0,8.0,6.0,5.0,6.0,10.0,15.0,5.0,31.0,6.0,5.0,3.0,1.0
activity-tracker,7.0,6.0,6.0,6.0,4.0,7.0,13.0,111.0,4.0,37.0,47.0,6.0,3.0,1.0
validador-dpi-nit,12.0,16.0,18.0,39.0,127.0,68.0,49.0,125.0,65.0,157.0,24.0,20.0,24.0,21.0
mini-tools,330.0,201.0,469.0,733.0,689.0,657.0,483.0,499.0,563.0,532.0,612.0,163.0,288.0,103.0
moesif-aws-lambda,52.0,47.0,148.0,123.0,691.0,650.0,1015.0,1611.0,758.0,1083.0,567.0,847.0,1213.0,132.0
ardent,12.0,4.0,10.0,8.0,6.0,9.0,14.0,107.0,7.0,33.0,14.0,4.0,6.0,1.0
findout_httplink,12.0,5.0,15.0,16.0,7.0,10.0,11.0,5.0,5.0,15.0,6.0,9.0,5.0,1.0
simple-browser-store,15.0,19.0,11.0,34.0,4.0,10.0,18.0,3.0,8.0,22.0,10.0,11.0,11.0,2.0
