git_repository,total_commits,avg_commits_per_day,last_commit_before_months,git_unique_contributors,github_forks,github_stars,open_PRs,merged_PRs,open_issues,resolved_issues,version_release_frequency_months,version_release_frequency_years,LOC,total_lines_added,total_lines_deleted,lines_added_one_and_half_year,lines_deleted_one_and_half_year,readme_updated,SLOC_JS,SLOC_TS,CC
https://github.com/TheSmiths/ti.es6,25,0.13,95,2,4,15,0,4,2,5,0,0,279,485,89,0,0,False,231,0,1272
https://github.com/Ziftr/ziftr-api-client-nodejs,30,0.05,86,5,0,0,0,0,0,0,0,0,116110,190591,189912,0,0,False,338,0,44
https://github.com/helmasaur/zodiac-signs,42,0.03,6,4,7,11,3,12,11,29,0.2,2.47,145,2659,785,925,711,True,116,0,10
https://github.com/lohargaurav00/create-simple-node-server,31,6.2,4,2,0,0,0,0,0,0,120.0,1460.0,244,2048,178,2048,178,True,198,13,21
https://github.com/cg50x/cg-promise,14,2.0,79,1,0,0,0,0,1,0,0,0,318,1125,311,0,0,False,172,125,0
https://github.com/olamedia/express-session-custom,32,3.56,44,1,1,3,11,0,0,0,75.0,912.5,4,5235,329,0,0,False,4,344,0
https://github.com/yurihq/dweller,2,2.0,34,1,0,0,0,0,0,0,0,0,569,20727,540,0,0,False,344,0,12
https://github.com/gillesdemey/cli-character-set,5,0.71,102,1,0,1,0,0,0,0,0,0,18,68,2,0,0,False,13,0,5
https://github.com/jeffchan/truncate.js,114,0.06,70,12,45,98,4,16,11,16,0.17,2.03,11152,13705,10978,0,0,False,668,0,242
https://github.com/kgryte/utils-error-to-json,11,0.02,78,1,0,6,0,0,0,1,0,0,188,1746,69,0,0,False,109,0,39
https://github.com/dubniczky/Remote-Cache,43,1.54,15,1,0,0,0,0,0,0,45.0,547.5,188,3878,408,3878,408,True,0,210,0
https://github.com/iso-lib/node-red-contrib-bizwechat-image,5,5.0,25,1,1,0,0,0,0,0,0,0,415,840,201,0,0,False,410,0,13
https://github.com/artalar/redux-act-dispatch-free,17,0.45,76,2,3,4,0,1,0,0,0,0,50,2026,1810,0,0,False,44,0,6
https://github.com/InterplexSoftworks/random-roblox-things,5,5.0,24,1,0,0,0,0,0,0,0,0,20,78,7,0,0,False,16,0,0
https://github.com/slideshow-templates/slideshow-slidy,25,0.01,77,1,5,21,0,0,0,1,0,0,5914,10169,4356,0,0,False,2161,0,659
https://github.com/deocoincore/deocoincore-node,1,1.0,52,1,0,0,3,1,0,0,0,0,60232,93815,0,0,0,False,50370,0,10068
https://github.com/chanwaidung/vue-typeface,9,9.0,13,1,0,0,0,0,0,0,0,0,192504,394476,43,394476,43,True,108,0,44092
https://github.com/indexiatech/ember-forms,58,0.06,86,8,46,218,3,18,37,53,0.65,7.96,4086,9017,6715,0,0,False,710,0,74
https://github.com/dradetsky/typography-inject-fonts,4,0.01,38,2,1,3,0,1,0,0,0,0,45,105,1,0,0,False,36,0,6
https://github.com/JonathanUsername/git-select,47,0.11,72,2,1,6,0,0,2,1,0,0,183,1804,554,0,0,False,159,0,13
https://github.com/jonathanKingston/eslint-config-nightmare-mode,20,0.07,97,1,1,6,1,1,1,2,0,0,50,844,220,0,0,False,74,0,6
https://github.com/wolfadex/tahi,20,0.8,65,1,0,0,0,0,0,0,0,0,1462,19629,2092,0,0,False,1023,0,39
https://github.com/synder/react-native-httpd,4,4.0,71,1,0,1,0,0,0,0,0,0,110,23682,321,0,0,False,90,0,54
https://github.com/squikjs/cohex,8,0.21,36,3,0,1,0,1,0,0,0,0,310,802,12,0,0,False,308,0,0
https://github.com/dimitri-gigot/express-http-response-pages,5,5.0,82,1,0,0,0,0,0,0,0,0,76,190,6,0,0,False,71,0,0
https://github.com/react-bootstrap-table/react-bootstrap-table2,875,0.86,45,53,428,1300,67,351,473,924,2.37,28.83,28606,82639,28713,0,0,False,23261,0,1135
https://github.com/prdpx7/webdict-cli,17,0.02,47,2,1,2,9,3,0,0,0,0,66,8439,1754,0,0,False,60,0,4
https://github.com/conveyal/isomorphic-mapzen-search,89,0.04,25,10,6,5,17,69,0,4,0.2,2.49,0,50005,38125,0,0,False,0,160,0
https://github.com/freehuntx/frida-mono-api,16,0.02,40,3,21,65,0,2,5,3,0,0,948,1997,939,0,0,False,926,0,16
https://github.com/CrossCopy/crosscopy-cli,1,1.0,26,1,0,0,0,2,3,1,0,0,0,2,0,0,0,False,0,0,0
https://github.com/toranb/ember-cli-phone-number,14,1.4,111,2,1,2,0,1,0,1,0,0,398,1049,398,0,0,False,113,0,7
https://github.com/500tech/angular-tree-component,757,0.39,33,68,484,1100,6,167,125,661,1.65,20.1,839684,1590529,1545984,0,0,False,325,6370,2107
https://github.com/ojitoss/errlab,10,0.77,29,1,0,1,0,0,0,0,0,0,284,3313,144,0,0,False,197,0,0
https://github.com/ELLIOTTCABLE/particularizable,6,0.0,99,1,0,1,0,0,0,0,0,0,45,76,5,0,0,False,29,0,4
https://github.com/UBOS-tech/node-red-contrib-kubernetes-client-ubos,4,4.0,11,2,0,4,0,0,0,0,0,0,616,1035,2,1035,2,True,395,0,109
https://github.com/guerrerocarlos/s3-database,16,0.01,17,1,0,1,0,0,0,0,0,0,645,6791,2994,184,158,False,740,0,73
https://github.com/elephantproject/default-token-list,10,0.01,4,3,0,0,0,0,0,0,0,0,29,3948,1271,684,1002,True,27,0,4
https://github.com/Ardethian/malihu-custom-scrollbar-plugin,161,0.09,82,20,0,0,0,2,0,0,0.59,7.2,19442,45725,49189,0,0,False,3475,0,11837
https://github.com/shonny-ua/gulp-rev-outdated,26,0.02,62,5,4,23,0,5,2,4,0.18,2.2,47,502,116,0,0,False,35,0,3
https://github.com/jonjaques/react-loaders,80,0.03,23,11,45,374,2,10,3,17,0.29,3.48,22507,129032,110066,0,0,False,477,38,5
https://github.com/oracle/oci-typescript-sdk,375,0.27,0,20,49,64,7,183,21,56,3.75,45.59,5600,2424853,315462,850216,179878,True,3749,1039807,204
https://github.com/orionhuang/simple-seolint,8,8.0,65,2,0,0,0,0,0,0,0,0,220,2927,1852,0,0,False,212,0,49
https://github.com/crwallace/ui-lib,7,0.58,93,2,0,0,0,0,0,0,0,0,3,243,153,0,0,False,3,0,0
https://github.com/gmazzamuto/ng2-google-charts,225,0.12,27,13,64,119,0,42,2,109,0.4,4.9,322,91527,53281,0,0,False,74,2169,0
https://github.com/deniszatsepin/rotor-service-time,11,1.83,111,1,0,0,0,0,0,0,0,0,57,191,15,0,0,False,42,0,2
https://github.com/itgalaxy/favicons,622,0.17,0,72,169,1200,7,228,31,185,0.33,4.07,1222,420870,400156,27726,23853,True,256,1243,0
https://github.com/01taylop/space-log,9,0.02,7,2,0,0,0,6,0,0,0.45,5.45,33,6087,2164,2644,2055,True,82,0,0
https://github.com/mattdesl/optimize-shader,3,3.0,118,1,1,7,0,0,1,0,0,0,94,114982,12,0,0,False,75,0,14
https://github.com/reteno-com/reteno-react-native-sdk,56,0.23,5,6,1,3,0,1,0,1,0.62,7.51,104,22692,363,22692,363,True,85,815,0
https://github.com/seikho/ko-calendar,112,3.11,101,1,0,2,0,0,0,0,0,0,739,11819,6828,0,0,False,722,2856,31
https://github.com/SadikCihanAyaz/alibrary,42,0.44,14,1,0,0,0,0,0,0,0,0,56,49170,7517,49170,7517,False,43,1553,0
https://github.com/JiPaix/xdccJS,1222,1.1,10,8,8,25,15,715,1,23,2.0,24.29,1188,423630,415019,1861,1089,True,366,2340,49
https://github.com/dadviegas/melpack,56,2.8,83,1,0,0,0,0,0,0,108.75,1323.12,2126,6124,2549,0,0,False,1083,0,147
https://github.com/yashprit/git-first-commit,14,0.02,81,1,0,4,0,0,0,0,0,0,36,554,153,0,0,False,27,0,3
https://github.com/openzipkin/zipkin-js,603,0.21,0,97,173,558,5,318,71,141,1.15,14.01,7047,108311,99715,1,0,False,6689,411,971
https://github.com/tzeikob/eslint-config-aargh,57,1.36,34,1,0,1,0,7,0,2,7.32,89.02,573,6792,1831,0,0,False,573,0,0
https://github.com/daxxog/spotijuke,10,0.02,112,1,0,0,0,0,0,0,0,0,94,582,387,0,0,False,55,0,12
https://github.com/candlefinance/react-native-openai,47,0.23,0,2,2,55,0,1,1,1,5.71,69.52,112,26037,438,26037,438,True,87,369,0
https://github.com/soal/fennch,176,0.15,23,5,2,12,7,19,1,0,0,0,3058,30304,21162,0,0,False,665,0,130
https://github.com/OrangutanJS/ojs-router,35,0.14,25,3,0,1,0,7,0,0,0,0,1704,40472,18350,0,0,False,1293,0,54
https://github.com/wonilsuh/react-grids,17,0.06,78,2,0,1,0,0,0,0,0,0,40510,53760,16958,0,0,False,21340,0,7
https://github.com/sichallinor/enco-poodle-api-interface,50,0.11,38,1,0,0,5,2,0,0,2.11,25.73,709,2243,364,0,0,False,441,0,141
https://github.com/marcaltmann/ember-ant-design-icons,17,0.05,51,2,0,0,20,6,0,0,5.77,70.19,217,15716,890,0,0,False,254,0,7
https://github.com/strukt93/cas-service-ticket,6,0.75,74,1,0,0,0,0,0,0,0,0,61,852,3,0,0,False,56,0,14
https://github.com/tallesl/qckwinsvc,22,0.06,111,2,13,139,0,2,4,8,0.15,1.86,88,546,361,0,0,False,75,0,7
https://github.com/x-dirve/dirve,116,0.14,45,7,0,0,4,2,0,0,0.32,3.92,1561,17347,7998,0,0,False,1231,0,227
https://github.com/johnboxall/betty,10,1.43,129,1,0,4,0,0,1,1,0,0,383,915,277,0,0,False,264,0,52
https://github.com/DJDIDI/node-red-contrib-qcloud-iotexplorer,1,1.0,31,1,1,0,0,0,0,0,0,0,148,1796,0,0,0,False,142,143,14
https://github.com/AlternoTeam/sap-flp-tools,66,16.5,8,2,0,3,0,4,0,0,0,0,4581801,8315529,8301027,8315529,8301027,True,137,173,0
https://github.com/Cyberuben/node-realworks-local-media,2,0.02,82,1,0,0,0,0,0,0,0,0,77,176,0,0,0,False,63,0,13
https://github.com/sylvesteraswin/babel-preset-sylvester,10,2.0,87,1,0,0,0,0,0,0,45.0,547.5,52,270,93,0,0,False,47,0,0
https://github.com/MaiconGilton/react-native-customisable-alert,50,0.06,15,4,6,11,0,2,3,3,0,0,336,1659,820,5,5,False,300,64,30
https://github.com/JohnMcLear/ep_define,71,0.03,23,4,2,2,8,49,1,0,0.74,9.05,106,5388,2880,0,0,False,108,0,13
https://github.com/rekmarks/solidity-abi-graphs,21,3.5,60,2,1,2,0,0,0,0,0,0,488,9799,110,0,0,False,190,0,37
https://github.com/efcmeg/mime-info-stream-parser,36,0.07,27,2,0,0,0,0,0,0,54.0,657.0,63,6563,5437,0,0,False,36,227,0
https://github.com/pm5/metalsmith-ogimage,2,2.0,102,1,0,1,0,0,0,0,0,0,33,86,0,0,0,False,23,0,5
https://github.com/pradel/node-instagram,397,0.29,47,12,27,189,13,289,1,21,0.83,10.09,47,19669,14424,0,0,False,30,668,0
https://github.com/andrew-levy/react-native-sfsymbol,5,0.02,4,1,0,3,0,0,0,0,0,0,81,62183,513,62183,513,True,63,2881,0
https://github.com/eboukamza/simple-facture,32,0.02,4,3,2,6,0,21,0,0,0.04,0.43,227,9086,5558,2104,2917,True,188,0,8
https://github.com/samuelnovaes/play-torrent,60,0.29,68,1,2,0,0,0,0,0,0.3,3.71,304,18041,14516,0,0,False,293,0,30
https://github.com/clairton/ember-input-date,4,1.33,84,1,0,0,0,0,0,0,0,0,216,792,14,0,0,False,265,0,15
https://github.com/mengyu-dev/anywhere-spinner,12,0.48,40,2,0,0,0,0,0,0,0,0,96,17067,14892,0,0,False,82,245,0
https://github.com/marzk/react-whistle,17,0.05,79,2,0,4,0,0,0,0,0,0,1552,2859,1606,0,0,False,417,0,32
https://github.com/kentoss/koa-dust,45,0.05,65,3,1,0,0,1,1,0,5.29,64.41,264,693,229,0,0,False,183,0,31
https://github.com/daybrush/croact,11,0.04,9,1,0,1,0,0,0,0,0,0,36,16067,6197,2680,3254,True,69,2527,0
https://github.com/sindresorhus/fn-name,32,0.01,35,6,7,33,0,4,0,1,0.1,1.22,31,491,329,0,0,False,6,0,3
https://github.com/iyegoroff/react-native-color-matrix-image-filters,422,0.21,1,9,32,325,4,72,3,46,1.11,13.55,1264,237081,186691,110666,118664,True,100,1785,0
https://github.com/samurayii/threads-message-broker,24,0.03,13,3,0,0,0,0,0,0,0,0,0,10900,1796,38,27,False,37,411,0
https://github.com/ramasilveyra/stylelint-images,22,0.02,50,5,7,34,10,12,6,3,0.12,1.47,208,15923,10611,0,0,False,292,0,21
https://github.com/SporeUI/spore-ui-dialog,10,0.62,81,2,0,0,0,0,0,0,0,0,2455,9149,148,0,0,False,1218,0,14
https://github.com/bfitch/rest-store,51,0.3,92,3,0,0,0,1,0,0,0,0,11862,25102,7151,0,0,False,7425,0,103
https://github.com/mo4islona/node-blockly,110,0.06,48,7,80,134,12,11,2,31,0,0,41566,277199,217570,0,0,False,39561,8164,15120
https://github.com/watchtowerdigital/scarab,207,0.22,65,4,0,19,0,1,1,4,1.26,15.37,527,30091,18390,0,0,False,0,0,0
https://github.com/ElementUI/vue-cli-plugin-element,5,0.03,62,2,115,818,5,1,44,9,0,0,189,320,2,0,0,False,174,0,15
https://github.com/enmoon/co-excel,7,0.26,95,2,0,0,0,0,0,0,0,0,14013,281163,281014,0,0,False,9,0,0
https://github.com/milanowicz/BrowserDetection.js,72,0.02,21,3,1,4,1,8,0,0,0.16,1.94,1922,15701,8297,0,0,False,1115,0,51
https://github.com/avgp/heroku-deploy-archive,14,4.67,109,1,0,1,0,0,0,0,180.0,2190.0,139,299,58,0,0,False,125,0,13
https://github.com/crypto-browserify/buffer-reverse,14,0.01,65,4,5,6,1,4,0,1,0.36,4.37,22,260,51,0,0,False,44,0,4
https://github.com/kapouer/chainit,112,0.29,113,3,0,1,0,0,0,0,1.99,24.2,198,1937,736,0,0,False,755,0,46
https://github.com/sjschmidt44/pg-json,32,4.57,87,2,0,1,0,4,0,0,0,0,174,30254,29858,0,0,False,139,0,11
https://github.com/manvalls/hsm,164,0.18,82,2,0,0,0,0,1,1,0,0,1176,3891,1925,0,0,False,1106,0,287
https://github.com/markedjs/marked-base-url,377,1.14,0,8,8,3,0,197,2,6,1.26,15.36,91,61797,46897,61797,46897,True,88,5,10
https://github.com/yiminghe/koa-webpack-dev-middleware,33,0.04,81,8,29,92,1,12,8,6,0,0,49,348,63,0,0,False,39,0,3
https://github.com/JohnnieFucker/dreamix-protobuf,3,3.0,76,1,0,0,0,0,0,0,0,0,1270,1372,4,0,0,False,930,0,278
https://github.com/ettoredn/karma-should-sinon,1,1.0,104,1,0,0,0,0,0,0,0,0,18,86,0,0,0,False,12,0,0
https://github.com/outline/rich-markdown-editor,923,0.68,26,52,591,2800,6,204,29,253,5.86,71.31,6944,56109,31264,0,0,False,269,9701,123
https://github.com/pointworld/point-vue-cron,35,0.29,64,1,7,22,0,2,0,0,2.17,26.39,213,14322,3377,0,0,False,206,0,0
https://github.com/eventEmitter/ee-db-cluster,96,0.03,22,3,0,0,1,0,0,0,0.49,5.99,2824,7893,3788,0,0,False,714,0,106
https://github.com/berndartmueller/virchual,150,0.4,34,2,4,7,34,19,3,20,3.64,44.24,4100,81357,46923,0,0,False,419,1098,198
https://github.com/anilanar/xstream-pipe,7,7.0,70,1,0,0,0,0,0,0,0,0,0,2227,18,0,0,False,0,62,0
https://github.com/spine/spine,959,0.4,77,85,481,3600,6,314,31,269,0.58,7.01,18816,77078,66435,0,0,False,5256,0,0
https://github.com/yutakahoulette/flimflam-docs-scaffold,17,4.25,85,1,0,0,0,0,1,0,0,0,343,5329,4843,0,0,False,227,0,400
https://github.com/jkim430/ui.dv,28,0.97,103,1,0,1,0,0,0,0,0,0,652,885,141,0,0,False,569,0,27
https://github.com/jfhbrook/node-ecstatic,629,0.21,47,73,200,974,11,145,26,98,0.48,5.89,1234,22195,13776,0,0,False,2716,0,302
https://github.com/pascaliske/eslint-config-entoj,29,0.05,67,3,0,0,0,1,0,0,0.92,11.19,1,360,64,0,0,False,1,0,0
https://github.com/h1b9b/koa-rate-limiter,8,4.0,39,1,0,0,0,2,0,0,0,0,4,6212,7,0,0,False,4,206,0
https://github.com/muratgozel/metapatcher,20,0.01,1,1,0,4,1,8,0,0,0.4,4.81,3231,33330,22043,14063,11530,True,1410,534,0
https://github.com/glintcms/glint-tasks,13,1.0,103,1,0,0,0,0,0,0,30.0,365.0,1082,1377,496,0,0,False,515,0,108
https://github.com/JaroslawPokropinski/SetWindowPos,28,0.31,52,3,3,2,0,1,0,1,0,0,29,615,104,0,0,False,24,20,0
https://github.com/jreina/military-speak,3,3.0,57,1,1,1,0,0,0,0,0,0,85,229,2,0,0,False,72,0,0
https://github.com/vasinl124/waveform-playlist,571,0.21,40,12,0,1,0,1,0,0,0.63,7.66,115230,218195,199891,0,0,False,3772,0,249
https://github.com/RobinThrift/metalsmith-json-api,15,3.75,114,1,0,0,0,0,0,0,90.0,1095.0,75,284,30,0,0,False,53,0,20
https://github.com/CarlosAlegreUr/InputControl-SmartContract-DesignPattern,55,0.24,6,3,0,2,0,8,0,0,0,0,63,9242,7809,9242,7809,True,0,0,0
https://github.com/outbounder/angelscripts-stack-upgrade,7,0.01,99,1,0,0,0,0,0,0,0,0,102,186,52,0,0,False,100,0,32
https://github.com/mzuccaroli/angular-browser-globals,3,3.0,58,1,0,1,28,11,0,0,0,0,32,12124,299,0,0,False,29,15,0
https://github.com/Noitidart/cmn,149,0.45,70,3,2,0,1,0,0,0,0,0,9228,17672,4360,0,0,False,4404,0,361
https://github.com/maboiteaspam/cozy-pouchdb,3,0.6,110,1,0,0,0,0,0,0,0,0,26,109,2,0,0,False,21,0,4
https://github.com/patrickocoffeyo/unique-subsets,6,6.0,99,1,0,1,0,0,0,0,0,0,74,510,16,0,0,False,34,0,9
https://github.com/yaronn/xml-crypto,425,0.1,1,63,174,194,8,248,33,156,0.31,3.8,4589,66922,37913,43673,24045,True,90,1683,0
https://github.com/LuKks/hyper-blockchain,20,10.0,4,1,0,0,0,0,0,0,0,0,353,507,56,507,56,True,232,0,32
https://github.com/codex-team/hawk.javascript,112,0.05,9,8,2,21,8,74,9,10,0,0,1120,14119,5280,10,9,False,106,693,0
https://github.com/blakeembrey/free-style,284,0.09,1,14,31,698,0,58,2,43,0.51,6.18,626,55005,49457,12592,23074,True,0,564,0
https://github.com/colibris-xyz/strapi-plugin-site-publisher,141,0.13,0,6,2,5,10,113,3,5,0.24,2.93,643,24700,15323,11614,7782,True,386,0,12
https://github.com/sirrodgepodge/simple-file-input,110,0.76,88,4,1,3,0,2,0,0,0,0,2807,5378,2510,0,0,False,1727,0,171
https://github.com/kys00514/OSS_Lab7,4,0.27,34,2,0,0,0,0,0,0,0,0,102,5059,0,0,0,False,93,0,11
https://github.com/psalaets/grid-walk,26,0.11,106,1,0,3,0,0,0,0,0,0,205,704,192,0,0,False,140,0,19
https://github.com/amireh/cornflux,5,0.01,69,1,1,4,0,0,0,0,0,0,357,1452,325,0,0,False,324,0,12
https://github.com/antonbobrov/node-marquee,110,0.08,4,1,1,6,0,0,1,2,1.05,12.78,1174,11772,7882,2,1,True,281,289,0
https://github.com/Swizec/web-session-counter,6,0.2,81,1,10,25,1,0,1,1,2.07,25.17,228,383,14,0,0,False,183,0,10
https://github.com/jarronshih/gitbook-plugin-contractbridge,37,0.05,76,2,0,0,0,1,3,1,0,0,85,898,562,0,0,False,96,0,9
https://github.com/timoodada/hopup,2,2.0,19,1,0,0,0,0,0,0,0,0,57,12127,6,0,0,False,55,391,0
https://github.com/io84team/passport-ethereum,5,0.01,42,1,1,1,0,0,0,0,0,0,118,283,10,0,0,False,55,0,22
https://github.com/uldissturms/cdc,93,0.09,55,4,1,1,6,41,0,1,0,0,351,11489,2509,0,0,False,304,0,15
https://github.com/liangdiyuan/babel-plugin-transform-vue-template,22,0.08,13,1,0,1,0,0,0,0,0,0,247,19791,17273,7858,10455,True,191,0,28
https://github.com/Datatellit/dtit.js,24,0.18,79,1,1,2,0,0,0,0,0,0,534,861,92,0,0,False,420,0,125
https://github.com/davglass/echoecho,67,0.07,106,5,7,14,0,9,1,6,0,0,370,1904,355,0,0,False,287,0,89
https://github.com/zoubin/xbind,41,1.0,105,1,0,0,0,0,0,0,13.0,158.17,342,1780,1257,0,0,False,263,0,11
https://github.com/auth0/lock,3666,1.15,1,237,552,1100,5,1528,2,977,0.56,6.79,201383,1066090,994200,102829,139052,True,15506,0,1035
https://github.com/ReactTraining/react-router,6474,1.81,0,965,10100,51700,17,3115,49,7253,2.28,27.77,462284,1398651,1240167,124158,90520,True,1923,13711,96
https://github.com/Betterez/bz-date,16,0.02,3,1,0,0,0,0,0,0,0.25,3.1,1292,3486,1872,1183,1870,False,1103,0,99
https://github.com/hnsr/hnsr-angular-native-dragdrop,1,1.0,105,1,0,0,0,0,0,0,0,0,3,54,0,0,0,False,2,0,0
https://github.com/tranityproject/image-text-extraction,3,3.0,7,1,0,0,0,1,2,0,0,0,28,2900,0,2900,0,False,24,239,0
https://github.com/vsnm25/skylight-utils,51,0.38,6,1,0,0,0,0,0,0,1.7,20.66,25,7384,2079,7384,2079,True,23,119,0
https://github.com/bastsoft/my-snip,80,0.03,3,5,0,5,0,24,0,1,0.31,3.81,2398,29835,26560,4741,24047,True,638,0,87
https://github.com/reevoo/client_portal-assets,21,0.03,71,7,0,0,0,5,0,0,0.28,3.47,0,3695,460,0,0,False,0,0,0
https://github.com/diorahman/hyperquest,96,0.06,82,14,0,1,0,2,0,0,0.51,6.24,213,1387,281,0,0,False,505,0,53
https://github.com/lifejuggler/react-sortable-tree-theme-minimal,14,0.02,54,2,51,19,0,0,5,1,0,0,681,14163,12953,0,0,False,605,0,21
https://github.com/cartok/observe-literal,67,0.13,61,3,0,1,0,0,0,0,0,0,745,32868,16817,0,0,False,803,0,141
https://github.com/cnn-labs/cnn-health,105,0.14,72,9,2,1,2,7,1,1,0.34,4.2,1524,9070,2134,0,0,False,291,0,51
https://github.com/LazyLZ/vue-legato-dnd,9,0.64,25,1,0,0,0,0,0,0,0,0,75,2296,59,0,0,False,54,115,0
https://github.com/oleh-polishchuk/react-scroll-snap-points-slider,3,3.0,49,1,0,2,16,3,0,0,0,0,153,6291,2,0,0,False,135,0,20
https://github.com/QuaNode/node-behaviours,13,0.01,14,3,0,0,2,3,0,0,0,0,865,1309,358,685,156,False,713,0,144
https://github.com/neyric/swf-lambda-activity-poller,1,1.0,103,1,1,1,0,0,0,0,0,0,153,218,0,0,0,False,81,0,10
https://github.com/magoz/masonryfy,29,29.0,5,1,0,0,0,0,0,0,0,0,8,2515,43,2515,43,True,8,23,0
https://github.com/linguochi/fis3-lint-iot-eslint,1,1.0,83,1,0,0,0,0,0,0,0,0,128,275,0,0,0,False,74,0,18
https://github.com/Azhanging/blue-tmpl-views,5,0.11,73,1,0,3,0,0,0,0,0,0,49,1139,260,0,0,False,43,0,9
https://github.com/ahdinosaur/slush-scad,5,2.5,105,1,0,0,0,0,0,0,60.0,730.0,109,582,5,0,0,False,91,0,6
https://github.com/steadyequipment/node-docker-host-ip,13,0.03,76,1,2,3,0,3,3,1,0,0,44,177,19,0,0,False,32,0,12
https://github.com/Tarrowren/multi-readable,7,0.54,19,1,0,0,0,0,0,0,0,0,0,4364,51,0,0,False,3,132,0
https://github.com/filehoarder/ep_simple_creator,11,0.05,38,4,1,1,0,1,2,2,0,0,81,137,9,0,0,False,69,0,11
https://github.com/Yasser-Belatreche/classnames-react-native,17,5.67,20,2,1,7,0,1,0,0,0,0,0,6688,156,0,0,False,0,45,0
https://github.com/hyperdivision/nanomorph-guard,12,0.19,60,2,2,15,0,1,1,0,2.55,31.06,57,189,12,0,0,False,38,0,7
https://github.com/groupby/generator-gb-angular,101,0.17,110,14,0,1,1,1,8,12,3.67,44.61,1801,5059,2581,0,0,False,1196,0,118
https://github.com/TRiCAMTech/homebridge-HTTP-dimmer-Blynk,4,4.0,38,2,0,1,6,0,0,0,0,0,207,5968,2717,0,0,False,173,1,35
https://github.com/kumric/vue-chartless,17,0.04,42,4,2,12,27,9,1,0,0,0,53,13529,172,0,0,False,42,0,0
https://github.com/yisraelx/authllizer,27,0.04,52,1,1,8,1,0,0,1,0.09,1.15,1713,47566,17026,0,0,False,1060,4585,193
https://github.com/toga4/linjar,276,0.23,0,7,0,4,1,184,0,2,0.12,1.45,3,30164,21552,10777,5894,False,3,97,0
https://github.com/meesvandongen/peeji,16,8.0,15,3,0,0,1,2,0,0,0,0,91,67926,20515,67926,20515,True,73,133,0
https://github.com/hughsk/flat,122,0.03,5,28,202,1700,21,79,29,45,0.16,1.92,197,14683,10360,1647,4117,False,159,14,55
https://github.com/codeforequity-at/botium-connector-webdriverio,204,0.1,0,7,5,4,1,18,1,2,0.77,9.39,1991,51874,47101,693,398,True,1616,0,655
https://github.com/ra-utility/vue-firework,25,25.0,46,4,1,3,4,0,0,0,0,0,12750,23907,2230,0,0,False,2477,0,0
https://github.com/pqml/kool-shell,55,0.09,70,4,1,3,0,2,1,3,0,0,1279,4867,1817,0,0,False,840,0,161
https://github.com/erikpukinskis/build-house,14,0.47,86,1,0,0,0,0,0,0,0,0,1904,2238,1133,0,0,False,759,0,102
https://github.com/nmaier95/dealerlocator-base,56,0.43,48,6,0,1,4,10,0,0,4.6,55.93,3122,18141,6149,0,0,False,1676,0,273
https://github.com/DamonOehlman/geofilter,28,0.04,121,4,6,4,1,1,4,0,0.51,6.26,1464,2027,1252,0,0,False,381,0,33
https://github.com/nomi9995/react-native-component-splitter,20,0.05,17,3,8,35,1,0,0,1,0.31,3.81,2365,2251619,2240586,41,3,True,1892,1276,0
https://github.com/connormckelvey/relevance,16,16.0,101,1,0,7,0,0,0,0,0,0,56,224,11,0,0,False,46,0,10
https://github.com/mango-ict/mgs,25,4.17,107,1,0,0,0,0,0,0,0,0,160665,385895,384818,0,0,False,221,0,28
https://github.com/evaera/Cmdr,566,0.28,2,47,99,330,1,170,25,124,0.43,5.22,205,39179,30567,13207,23150,True,73,0,0
https://github.com/lubyxu/mn-cdn-html-webpack-plugin,4,4.0,41,1,0,1,0,0,0,0,0,0,0,187,3,0,0,False,0,66,0
https://github.com/kamalasaurus/simplertest,19,19.0,22,1,0,0,0,0,0,0,0,0,0,244,121,0,0,False,0,0,5
https://github.com/srslafazan/salesvu,18,0.05,51,2,0,0,5,3,0,0,0,0,80,4931,3648,0,0,False,60,0,2
https://github.com/steven-tey/novel,455,1.28,0,35,832,10400,11,96,43,119,2.35,28.55,2131052,2678904,2666782,2678904,2666782,True,65,2922,0
https://github.com/w11p3333/ci-components,10,0.91,84,1,0,0,0,0,0,0,0,0,53,1438,76,0,0,False,43,0,2
https://github.com/imagemin/imagemin-optipng,79,0.03,33,10,36,161,2,15,9,12,0.26,3.12,62,1140,793,0,0,False,51,0,12
https://github.com/BlackGlory/extra-semver,11,0.02,8,1,0,0,0,0,0,0,0.24,2.97,115,8250,1883,1608,1883,True,30,29,0
https://github.com/JedWatson/react-select,4232,1.26,3,529,4100,27100,81,1657,309,3228,1.49,18.07,45004,470805,421131,14199,6254,True,114,17117,2
https://github.com/fanatid/require-extensions-order,5,1.67,89,1,0,0,0,0,0,0,0,0,44,242,12,0,0,False,110,0,11
https://github.com/stealjs/grunt-steal,73,0.02,20,10,2,2,3,9,1,8,0.1,1.23,7381,24148,9435,0,0,False,141,0,8
https://github.com/theturtle32/WebSocket-Node,537,0.14,27,58,623,3700,11,96,58,285,0.45,5.52,9072,19124,12181,0,0,False,2802,0,636
https://github.com/Joris-van-der-Wel/stateful-controller-browser-router,9,9.0,109,1,0,0,0,0,0,0,0,0,464,2141,30,0,0,False,1524,0,141
https://github.com/litefeel/UnityCommon,9,0.07,35,1,1,5,0,0,0,0,0.71,8.62,0,1295,34,0,0,False,0,0,0
